Day,Stock_A,Stock_B,Stock_C,Stock_D,Stock_E
27,89.49704543692368,93.78935727634848,113.11327054242446,77.82797948842274,107.94332704910332
28,88.45214916204768,101.2607242762653,120.46353316411276,78.80738188906771,103.33264292663324
29,89.55840812562835,98.92650366005154,122.17471466302123,79.34192808388833,98.90421718652807
30,84.84472778683265,105.70545667610149,113.79633160784125,84.35534043703244,94.69217649582068
31,79.46205195663349,114.08892408661683,118.01188740541195,82.73220328837479,91.10514580662078
32,75.69196600275534,102.01643552832554,110.11419137356384,77.96027736911257,84.92135924065049
33,71.60498469019419,86.50959193160989,116.55146913724502,78.40342998330793,83.77298732517227
34,69.03337190828188,86.4229707109779,111.20072842046237,74.20962305731103,77.94669312665314
35,67.44432613405925,87.14628898087261,112.31508762381317,75.94833124225897,82.43672398577549
36,66.38185146669784,85.92694935392694,109.35705253729736,76.8799358384511,83.66289965621333
37,71.69678495001466,81.12381473601566,103.81888882919904,76.48743964925707,87.95161814193175
38,68.43831901574123,79.67172334624742,100.10610071444071,70.30043192281818,83.81731720901807
39,65.70506963291189,80.53984038321663,103.30698099536981,74.7647271541886,86.8460454534329
40,65.63529541212206,77.84556973942382,91.5113355473669,73.4628780368555,85.36968171942607
41,67.19052417028904,79.59923454743507,94.47491763587804,73.70843607445187,95.04883282485645
42,67.82918751164941,81.47484660160508,101.79026593278381,69.33190744863433,97.72215475007442
43,70.95334305488738,84.24176373457647,105.85256733541245,64.83894216154444,94.70257317988319
44,78.37007556330958,83.69752205778885,110.52350540508385,67.61754797121488,98.14766365341146
45,81.99400259271819,82.2517105942339,107.36794402806639,72.28252022368436,90.46751899191298
46,81.10683584710597,84.87157975918898,107.68797607378283,68.34122108961633,90.7836962195553
47,85.32789950406303,86.9608024251542,99.0147153111276,70.64489471990815,86.39784712112748
48,82.66883720953845,81.74776275288704,103.04574890424867,74.13301583581783,81.99923171758755
49,77.28094631194169,85.12476799393389,117.89058491932678,74.72801308478108,85.24523814314765
50,76.28208598859467,86.02077461489802,115.74469245353622,73.011658765608,83.80200074364488
51,81.33101330006706,87.03483223239522,102.98436240433561,68.93504797241198,87.905902755059
52,83.41561801844527,90.64515888028012,100.61956272654196,70.61631920177844,89.72735143775479
53,91.57305541407965,85.84202808972591,108.17164575114265,71.43014006326196,92.19546567410227
54,89.07993236860618,90.1728991417126,114.04323103648026,75.0984900919107,99.2264032044433
55,86.74707804853212,89.27877404933473,117.8175661531938,72.33898894186568,100.67620952617197
56,89.23675392319231,95.78921833854174,130.94125346997285,79.88869824186663,104.27772538485964
57,91.514512932212,95.86551771834394,128.63405637978747,78.957513738175,102.84660547109586
58,90.08470239607927,95.1334199179575,121.94233516826615,84.46666682584406,112.51936594866596
59,90.65444240232674,94.55697376893691,117.88726455361024,93.05729091426564,101.7917896324411
60,94.2744057197,96.97494240826019,116.82315951120033,81.20437928296481,96.40935210143718
61,89.29160023560961,94.49017904479884,119.54823195477341,81.53514838396774,92.31928792161446
62,86.67304305417892,102.31323377373708,124.5998102332289,81.64553742442868,89.93837377342652
63,82.46098737528614,92.130035473084,113.91438343451387,88.62728349134073,88.4379713061934
64,80.477630432427,96.74487293498998,108.07208916699017,84.10592179522321,95.31600698578738
65,80.55492607502107,87.30428965504646,102.88409490442496,86.84688433645707,90.486872151447
66,79.43814294882597,97.07930866924428,106.78519739581803,86.7340051772116,82.90466479102751
67,78.58016247938819,103.37604795653336,112.08579601736342,84.71735298056576,80.62518222356087
68,75.50832340464072,101.18521242596431,117.47019032409396,92.96249832481548,82.16419189796275
69,79.77671710250966,89.94285697212602,117.01347201785914,98.36627752556424,73.08573369765331
70,75.16685519955867,88.84794792067645,121.78598902917162,106.10025550743241,72.20360887704128
71,70.15083542123253,85.1637846477137,118.1152786476523,105.11295125403005,71.5162017970501
72,72.20923594005116,74.36933240743234,117.47299837348147,108.59081944498998,73.6867345825844
73,78.18544139596867,82.47922717394904,113.38905683781898,104.54597368133946,74.77203541030053
74,81.88407815589491,81.1879041936957,102.64360990447453,101.45165284352917,79.07770030440781
75,79.64297236035594,78.2817328255684,101.43285012357754,93.1333428093342,82.03253859016804
76,82.04278960260925,76.79719599721915,105.73944569643986,96.40775897806155,82.86000691138035
77,80.93065742091659,76.87877338321472,113.4759087255512,105.16405723612621,83.66271070115096
78,78.19262784119964,69.84292745212284,114.21899020940693,104.83096992539453,89.4756868724054
79,71.93791964613088,67.66015741445719,134.17455537341854,98.90665324155042,87.31024659165655
80,68.61256955363567,60.3698517627044,129.0784648823601,90.39601687993584,84.75927138319464
81,71.3891442626752,60.78747446535433,119.92319224238628,83.8509948264122,88.09190742792944
82,68.2718437073522,66.5123447030776,115.56901675969776,79.20115287055879,94.88786683411284
83,68.00311676177883,62.640339212457555,110.27105119413471,76.0389514645793,100.39332119346143
84,67.70324390323297,62.4718100047701,106.42916104457535,81.29465840384832,93.60880866113777
85,66.15838003018227,64.44271118734316,114.55620492937203,81.54464978207653,95.62663023429376
86,69.32787747660457,67.16728519391405,110.7068693886011,78.93192727591003,93.33972281704163
87,72.99989032574952,63.52060367899516,110.81313578391335,83.84077932047965,98.22709965794694
88,75.060532504176,63.2298729566227,110.69179081226751,89.14887784029423,88.8642507325469
89,79.12404032218033,61.726779859871655,118.80586165547916,92.00798718656054,91.3530291766028
90,73.59003661962541,64.0697931202853,107.30445181381937,89.9414166046912,89.81825981466761
91,74.39247161955262,63.56015712826789,106.83757843625644,92.16431358398795,92.47145178668282
92,68.5672604950831,60.19013190702929,109.37823925464791,93.87700289504315,92.12044972756048
93,66.34664198406026,58.418400428129445,104.40877073812047,99.83188220444696,90.6497681837356
94,64.9495800912285,61.68094913988418,97.03324027767843,105.60789878971713,91.16773976954184
95,60.18912360001855,63.521131476635205,98.48147520207671,106.65934296205545,99.36001303483263
96,66.07824437389401,65.6633829096221,94.61865923759856,107.99800328110015,100.63274417488402
97,70.85474591217239,70.88091608613212,103.81893834150168,103.33478518295821,90.25599097001623
98,72.42450964982334,71.1277524185147,99.80339582797043,95.53951303422349,82.8681129165976
99,75.68176961339256,70.00856375321102,93.82105720344462,95.2282979708142,84.96624733332484
100,74.65573966078377,66.56044379658886,91.60321289800227,93.81654151955296,92.39531013952539
101,74.35672640408893,64.0475313977621,91.17544625102106,98.88516312503411,94.43352997360952
102,76.01591116120375,56.89821757100767,95.56141981853295,100.08092120664577,92.31266298767228
103,80.25029402458532,58.67244166690207,95.66112352613634,101.90827872898889,92.2748373079643
104,81.71969501378503,64.07648617025312,92.75591504251027,103.29659843083755,94.53988966953962
105,83.46715313023992,67.841155416101,88.12388057323848,97.31030207359505,89.3927040480697
106,83.17810327454309,65.54931407759824,76.60151223222854,101.21819348726105,87.4320900071977
107,80.58981133682136,60.680269219808515,74.15483283073894,110.41585130144982,84.45422660345872
108,81.66121967998465,62.148383190281585,73.63924605696795,109.47160890501115,87.22212544159703
109,86.6773736161217,63.2286013042823,76.55840811817772,104.03113426954566,86.18890243991004
110,85.03693004336037,62.62752127447644,74.0986234490331,107.52924263210511,93.5626643856061
111,77.65556278711244,63.4339741072226,72.71447328769823,105.10860282059849,88.2659646752932
112,75.21210962329194,60.99362632475656,72.36984786693394,104.35251963328199,89.82242948270984
113,71.05041111050927,62.131435730919286,78.24497114411449,112.8253666078669,84.49871430949689
114,74.12425371432427,60.89884944655956,82.29604403151012,108.23693004211401,84.58700585266202
115,71.04151105427763,62.54047244011034,83.89008284007713,101.80834550911952,84.3768393041466
116,71.82630397129788,59.68600245864926,83.41876889022114,103.80610865713263,90.03691127721933
117,72.55507217266344,66.68644884022832,78.47678828020324,104.19352993654208,92.57300900966524
118,70.48596429839115,62.15394895001731,81.35817770622153,107.17229089862298,97.98182640057952
119,64.90096685584467,63.22185521541124,88.05117955475026,102.7417994752624,98.98527123895217
120,60.45239107481702,65.19056102471964,88.10406781700684,107.13532113241187,98.16733726512363
121,59.28694607243143,65.73624923800315,90.69129407442495,104.54015759289888,101.3879666403954
122,63.86753240825502,70.58773602797211,82.70498522399988,108.90989424050436,97.19402852616678
123,66.50964143622025,69.80398880258329,77.58786986523664,102.84243158144342,99.30333238591408
124,66.27757072646651,69.08015551525665,81.34519639229342,110.71058535103455,99.87106590689925
125,64.33168334559932,69.89855710870519,80.1040770511087,113.18251184941461,108.28694701514134
126,58.5414699910935,66.97431449310776,79.2800129693403,113.27709225173594,109.0468399925959
127,59.25941118563874,70.70770947303983,76.60842000421691,121.64561834360744,102.35608527755838
128,58.534920908772825,71.66516231576459,65.95389668261191,114.78206759792675,104.7924869531551
129,56.83171261948487,72.5383884910432,68.68074049763732,115.11988794723761,109.03257328066144
130,52.19978939918774,78.58507161120272,71.87480557033344,117.34502613562735,106.5333844393937
131,53.23163445203452,76.65146790219727,68.61182514239698,110.94782360729695,112.05418222252207
132,56.17032000411445,76.24544220093651,72.07008076036396,105.50752802417901,110.11379837511468
133,56.92026767087592,74.20156746481914,69.81485473296601,102.47143584277694,113.6663535630127
134,56.57053148781627,76.13403731140481,69.27432867682607,101.47317547287732,110.138137539234
135,59.046431878424904,77.39723622366166,70.38853678303789,97.27379651292551,110.14562290074754
136,56.71040977850726,73.80055702729362,69.28178673475652,102.94586969728434,107.15765323616972
137,56.99884577643344,70.60073456784302,74.4271812628692,85.9323421066163,99.50638016863431
138,54.91041359212665,74.51184104915521,71.69964426713233,82.24284640611579,87.83136344029285
139,54.908484614298246,70.46581489325835,64.16427446893697,77.9679838166508,88.36748200673442
140,56.220913695793854,69.04883658992605,67.88007035322862,72.96354800855327,86.78572236275572
141,60.04476333170681,74.23176317097365,68.00984128673409,73.72697558151616,90.94491368824329
142,58.25381564896064,74.45852909523369,63.98022780618552,73.70243638051993,94.71410949759543
143,58.883727320699435,78.3413681889046,62.89066597411044,71.60542481159018,98.64693037498495
144,53.34962803829551,82.92059151808549,61.28162433719603,70.32536066524521,104.26134574875275
145,53.88374072532713,88.12756705126203,59.8222099081755,74.70463078706081,98.35775958363385
146,48.95190141671994,86.03761431520535,59.68755468497663,71.97680839066204,97.79419908799004
147,51.28170116509178,86.33966631143277,61.414851187264105,69.11236518349315,96.29773777131749
148,54.95785322223077,90.70304962100595,62.07367750739147,67.4500586293437,94.94730345749505
149,52.71801107096971,95.7305249729645,58.608671232427845,67.93066981138408,91.52415526858297
150,53.64178455347569,101.29865874002246,62.46781534741214,66.10543559492656,101.28249467023078
151,51.85313496707484,104.89784664386265,63.43001023904527,59.2021111184266,106.13974381247071
152,53.24485266399706,105.05393975048206,62.34071002034691,60.95189949066359,107.5479917137387
153,50.80040671995325,113.20949529036383,64.70797705308742,62.69722064068296,110.11226873049104
154,53.64500449966951,110.70165391904413,63.88807993406406,60.8306996737302,103.25859751523443
155,52.530372311374826,116.25471739364923,59.626811402679536,61.72678401977405,101.4852467568879
156,48.94750310593208,112.50159841089224,56.91835888839916,59.5725001309537,112.01282319137127
157,50.060958243639234,107.51639464062563,58.85560408123576,54.35363390058063,102.89114808521597
158,50.02827663171547,118.76749682006619,57.01632233135846,59.214121203788785,109.25463128568344
159,49.8358823596814,112.36360793381598,56.180288246917115,61.51204601314433,107.1891707164954
160,49.269079958659844,113.03093946149312,56.20074148478716,55.18187996119104,111.4540685696557
161,49.07757036578628,112.36574346240177,58.78691131780838,56.35501090493139,114.73212266472565
162,47.07613904561332,123.86488097216703,60.68025647653615,53.787009163302045,115.39266572344009
163,46.43234225753112,115.01044382311096,60.34116864098606,50.440391787799975,122.02393044849907
164,46.08127972102388,111.61760505403777,61.86698957428894,51.88332829846273,131.83498591282213
165,42.651223009289,104.37406468508213,57.47295196747125,55.66211108855142,138.12351066888175
166,47.282120701954796,111.59611880100769,57.90541322291003,56.223029289620264,130.37307596110625
167,42.93307367722339,123.39474530525546,59.93777115543175,54.713331818093465,126.12802057348114
168,41.28907504578958,125.637788252308,65.50896175142802,54.8142753902573,128.23933997826782
169,42.17221345240374,122.49396571511443,65.9824239007092,56.25010925830622,122.44127879911686
170,40.63508665504341,128.6387825558064,66.75779544417493,58.39104414728912,116.84258692023123
171,42.16253211511679,122.6677243139927,69.01053084199684,56.23164233441721,112.0963578838595
172,45.35911902513625,132.35686259989285,70.96182066700923,55.887637115987005,117.51548709560784
173,47.02510868217162,136.5154189074304,69.29060720146094,52.846685987735675,118.09724777964469
174,47.09673971634398,122.89098532508655,64.93382705368414,52.31108340935072,117.09961902003647
175,44.70359287620551,127.25639127449583,64.01618822521374,52.8384892312192,121.10736065646786
176,41.856455836131715,122.67694940504829,62.253204105583585,50.62781491624396,115.02263501726661
177,42.594535238700104,128.92910028818562,65.3922228423412,48.35022198782502,120.17250231406622
178,43.341785278012,132.4101728981397,65.4530812752077,50.09724992860479,125.98684860662468
179,45.29057565183983,130.14146660718248,60.129799823809776,51.49616719002993,126.51316093919381
180,47.28307036149978,134.6217912582557,56.99872225066447,52.28255042662049,144.21056009900548
181,46.38482179066925,139.21806153334916,56.73495119431634,53.193488776897276,150.33512517183502
182,42.005254152645804,126.7130322088012,58.404892457692675,48.422405213576184,146.23539950940392
183,40.74324539579453,141.35497549104988,62.9140715932344,47.934011973785054,138.39751102541467
184,43.44727875598253,135.32598449830522,57.414353318223164,45.64505072872643,142.82179323155373
185,46.36725440872523,132.6352028979356,57.74258729616292,44.753138616830974,145.6015050192004
186,47.649907838404786,128.57268236063345,53.71160535856516,44.554588850306445,149.24271196814456
187,49.029427675162005,133.5102105141286,57.97974213465402,48.38794343154762,155.60653953529075
188,49.54690810653234,135.7518779449993,62.054747187168815,47.0578681093051,152.5167512818357
189,48.831806612902,144.42381154869724,58.635471525403496,46.94418414212326,148.29781220657506
190,51.304637011915716,158.3149487571651,59.385950843200476,46.03299301777893,142.39876697545577
191,49.5484696772761,170.42304895813825,58.49317519262945,45.91368645110168,141.1372891152097
192,48.439955366996486,160.85377777502399,52.24109955707284,45.635247868366896,137.44524926349416
193,45.42544997056975,152.17999876848614,49.964022547860274,43.38814684091205,146.14751395187702
194,46.85118435566586,143.08844606433982,47.61890357615747,44.47361888131675,153.4310198471029
195,47.53759265534685,138.84365623668,44.33154728225604,42.75510427247225,153.4900306551534
196,44.332958228441434,138.44479575984067,46.27403663069167,42.90185515538035,161.38317981828936
197,44.31237432860745,150.8970589928179,43.29811912484647,37.90646557815032,153.57735271108973
198,46.84676979033885,151.91103338483987,43.62535675267091,37.219646900581154,145.20701051308478
199,44.53539075967054,151.36799467802655,43.50973035968055,38.34825034360521,141.7400118167473
200,44.29744437814268,139.37001718476284,43.880872462820705,39.498371894356936,137.4104877862548
201,45.216074040347415,124.31767606225999,45.56913795168165,42.47932751894598,141.1677059620576
202,46.06693827399644,120.64062932584447,41.91554081754367,36.55053808099849,155.82422738945456
203,48.89696139137315,114.62741147318987,43.51413842741789,38.24215356349898,163.50070731361828
204,40.91050843872442,111.96547019148765,41.02333693950305,38.96955612661294,168.43104436841193
205,41.64272170075029,119.32625709316119,40.20981431302286,36.89965398210063,177.2828726371879
206,41.744693927257785,120.31067157927325,39.42826015367297,35.377236758212526,190.51014841184508
207,40.24340861827657,132.5007147118117,40.77295217286937,34.31174709942793,178.69390310707544
208,40.838435722453916,140.70960817997943,42.85319794826123,35.02818107041175,186.77331108979948
209,42.281669236893926,131.74348882212254,42.68887959437412,35.04923924029786,191.14968706740729
210,43.619387837649406,131.40901047912843,48.74507305512959,33.41811878983803,200.69074998045835
211,43.17314002756605,139.09924181637493,50.882301352421685,33.35953137306544,207.6702214219795
212,44.47452728140792,135.53390794942115,49.854850076755646,30.75875177493608,197.41467777294403
213,40.93042817741287,131.34503967677588,50.46782358333312,28.043764926574468,193.52245643553678
214,40.61974119073173,129.5042425127345,52.84489449202336,27.344876970111585,183.29676567671174
215,39.7599756375233,131.7243562762198,54.65792847094381,26.127214317526064,172.44081696315445
216,36.98621994140128,150.94432514745893,54.37019311086492,27.9731293489728,171.0763046979976
217,32.746520050659576,150.25540855294767,52.56437952224526,29.723700098825077,179.4567111154968
218,32.07025823735055,163.25401706748087,50.00781200611353,28.70454172459454,165.5790796401153
219,33.90028022644331,160.62330203603784,47.286071368847246,27.505771763088646,158.57746128380535
220,35.519740389693716,156.49137795205849,47.584921816053814,25.971232511024994,152.54566284087252
221,32.98407176580828,151.21494522605917,46.61007590874157,26.079688160846047,137.38970480026168
222,32.03077483569227,159.2680795681417,50.98580038489349,25.002672076690583,145.03221083830212
223,32.73491374735583,165.5320562634795,50.3846340712875,25.847189505849848,158.4543047059534
224,33.13043228235154,162.57084401588438,52.77602448761127,26.117009978153177,165.49004384321606
225,31.17527776187015,166.3184450850297,58.90583884224824,24.803255996954288,156.06173736690903
226,32.544381725311744,168.18446594866117,55.244421926672,24.1715058165659,168.79013722284978
227,32.70167012473666,173.47775394959095,53.697673247193656,25.08765455621412,172.1557262236711
228,35.23552169476244,175.32185365490213,54.343300245753596,23.947403320407908,175.6048085126214
229,37.197775869625254,157.75764874843247,56.35765260790826,25.096670695070756,192.19646407129477
230,36.60485700232283,154.87862462513053,51.98997184850301,23.58310824173929,192.3165023931109
231,37.98271943574792,152.7731374047223,45.85008770152516,24.528110658607808,190.6308450352295
232,36.854244778649566,166.7405652268695,47.492753748043455,25.99665486809628,191.9995087415701
233,35.98720199886056,159.49247035113277,46.83066345540283,27.002884478675256,184.07919012214197
234,39.526822755315614,159.78988943489594,48.63036419936197,29.42859530314705,185.83099249370264
235,43.58599851794541,164.85557726269084,51.47583811295067,29.65811975783857,183.0672265953713
236,44.142544446487996,164.6512772704895,49.83547809963417,28.61461972085691,179.44191245463261
237,44.4391169560538,162.92252699475543,51.29674985134356,28.808375143030215,169.25960147402017
238,44.057853231716464,164.5385919512846,53.563839565959064,29.83357876440686,179.36108347248467
239,47.64689461698682,176.16603919463046,52.72755665890526,31.82742720206532,177.16908812429804
240,50.419185165262576,156.394989272381,53.09123516862611,30.954464203109513,186.6263388731491
241,52.497224739331564,154.1170251634146,49.47275925716375,32.36957396064526,182.0184147960711
242,54.28972578626783,166.99960148156103,47.01342417461097,31.213585419480747,196.43186709470802
243,57.51396375133822,156.8777790195847,46.39607049985567,32.45020185419446,208.71390449529116
244,61.98552573890415,169.49988325999513,43.59237796247315,31.591803264175816,206.18034625538976
245,62.47555583029833,172.389702234211,44.83071942094889,31.14860899714358,192.73708366668106
246,62.39506939117717,179.40738009170963,43.134002204407274,30.78846902288547,196.3260339257855
247,67.25226162515608,182.51359461712343,40.43516872640141,30.352381566335517,198.28932318996914
248,67.51953620264229,184.37000332996632,37.9300566632198,30.258922795717694,188.1776940960647
249,69.751582245266,178.15003572626887,41.263157650137344,31.721961491989553,173.9437487106136
250,73.09964201430645,180.10370218271902,37.24391632834032,32.48453605483857,171.84702483567787
251,71.44965483914696,182.76642173541077,37.20140438204782,32.54118201237362,192.37604959219675
252,70.98546324783042,172.70804460011198,34.35128098994617,31.093014591411688,196.49145650391281
