Day,Stock_A,Stock_B,Stock_C,Stock_D,Stock_E
27,107.18155115809243,104.28766616502422,97.96260446308946,103.53638732294824,103.42434480811312
28,106.25126783301663,104.05746197959218,98.5159944781082,104.1161241364109,102.95436199572372
29,104.90875837504507,102.60490561669492,98.1702643564151,102.24225624450449,104.15370759831649
30,106.42242615260739,102.95256701910023,98.89326026610763,101.57874658144338,105.58115491092576
31,107.56951624590593,103.07726587141319,98.0969188864916,102.4877924679091,105.87262539053857
32,109.11159457553512,101.11117053644006,99.03922448739164,103.11638891533048,104.83066448868534
33,109.40657205146613,100.45238992016597,97.48297164732813,102.51572706517793,105.2817669054363
34,112.68917117695777,99.83285710644826,99.05211712655746,101.85763478401951,104.82282114187952
35,113.83157507407836,99.95487495888842,97.59427383902751,102.22053134838904,105.12446436242593
36,112.92597783885243,98.94433007320714,98.33665809774381,101.32439800716342,105.21502778310764
37,113.7291867792739,99.14747740641872,97.78013637560767,102.34578231383813,106.33329019773129
38,114.79345196932206,97.99024592696519,97.1046703495317,103.02976803273347,106.61294449774505
39,116.5366151462206,95.65855250879554,97.74429395389149,102.97502162534082,107.0452386031223
40,117.49315620401484,95.14103163000175,98.30977372802046,102.43147557155103,108.60436621535003
41,114.9402073892943,94.59018690650164,97.1561701594601,101.97219862683602,110.61906279739179
42,115.71335275047996,96.19647135175961,98.45155675395608,100.97129400566122,109.86900874964658
43,117.08537333254742,95.9430290572769,99.91528479979021,102.04372241357316,109.35526023153837
44,113.86580128803773,97.93081393027713,100.03457798213007,101.35888372650709,110.8728333601
45,112.37202550495432,97.18204274324975,100.91179978274778,102.63945152492153,111.48015483907795
46,112.89447021106295,99.3757471633623,100.72577959099523,103.28920185628259,111.47966875309933
47,116.04769181556368,99.11976864176238,101.44923385945846,103.32779771130406,114.21224126085377
48,116.75492447236718,100.10751467285979,100.91514424436123,103.06558133354152,113.63687362099675
49,116.56082822822806,100.34998070931658,100.25598699853117,106.08083018614307,115.39693555420965
50,117.21798308669678,100.85485413498954,100.15618079730062,107.8148127444841,117.4473020536373
51,116.57718413074625,98.50438126752762,99.29645084667902,109.65599669339518,117.48318692080639
52,116.49415325496716,97.18165804102229,99.347941131361,106.4654287851291,119.07104990803711
53,115.59205536674038,97.25593739354069,99.00351252601489,107.34753577343305,119.23088017537629
54,116.70006557219288,98.2570400845576,98.22501915578798,108.08930981653128,118.50083997802486
55,119.5629699712249,97.50619034134259,98.69572800772193,107.37479038451912,120.10302427164386
56,120.13011976782991,97.46321735668374,98.08988337576656,105.74046562754215,119.50406437525817
57,120.85440621096481,96.98886216706343,98.63425034282663,105.99664810808535,118.88162798870972
58,119.08188725953599,96.8006229966504,99.07385372776608,105.6636236210396,118.28733271659083
59,120.58017147193831,95.33021050824908,100.13615640683281,105.76051440345111,117.99902211574643
60,122.42729030474553,97.24598997901134,100.8736213485312,105.50157040360567,117.94925115102727
61,119.88525560836167,98.34613732443093,102.0483112196478,104.85551173329274,119.12457067698362
62,122.01726514378205,94.3921979101164,101.17564976643163,105.53272458097237,116.62059314542762
63,123.80304248384743,90.84129193855995,92.17326020456191,106.86547175859533,115.66773389737216
64,116.03448949125101,85.50818757348502,95.52816200436477,97.90577703213154,107.06911433268232
65,114.2293548172921,86.42745360892258,99.5705812281652,95.51363895944685,103.26749421559045
66,111.18852291504477,91.55230234739128,101.60334723996934,95.32354891717699,103.00156578626545
67,111.43102671644424,89.87411359857987,96.20817973573541,88.48935350096951,94.79329993179012
68,103.13865428087601,94.62696349093969,98.85027896199237,88.36491578559524,91.06786567360496
69,110.85056141691452,95.14026154941025,98.18759788127505,90.76260879393892,88.27010387157664
70,106.10256282789702,94.4077480508733,88.82075022707006,82.7780145654162,88.55294704371596
71,101.7312230324837,98.12197915774831,89.85836629699419,85.10431605854544,86.56240058418115
72,108.99502568080693,93.372176255895,90.67551994073378,81.47354639297768,88.2586676426021
73,102.22709306102112,94.61975510578455,88.01697739241754,81.77323975680744,95.95028489991041
74,107.16139626923022,91.8167083044916,85.67030822985983,81.67773056470286,91.52765458308988
75,110.16326262925445,91.3496001474949,82.17554455487408,86.64911221004262,89.45162061791562
76,105.05803810714022,88.67622065703678,79.21438106545482,86.43609172069114,91.59649369945453
77,106.9965512460911,83.69728079967811,79.18475424045307,78.98658695063757,95.83643016967542
78,109.86424318491652,80.42347492426465,75.81278236303541,77.72297088102195,91.44850807824443
79,101.3239414940749,79.69229149769119,78.01186439481037,74.76141988890708,97.81232176927654
80,92.76963434750972,79.69015048255216,78.94057575681379,74.43288274006531,91.3164880013669
81,94.30065551623821,80.97827505405021,81.97641621743283,76.19739857549098,89.63714721987657
82,96.6917511999825,82.73344503395151,77.3206439570924,75.58153185470601,89.30529970766719
83,100.46864966050673,81.43806385591375,77.60864415041215,80.88494824233794,93.24279511032131
84,96.2195917738067,76.29273451571088,73.05105511517368,83.59851451741402,85.00692868235514
85,96.37283175943318,72.67787074120221,71.49229900632228,75.68069007874155,86.263309038822
86,92.11990054571355,73.80674408187683,70.78649401469829,74.14860666235671,77.10418440014656
87,101.6744056682867,71.66123537670084,77.09444692269149,71.99126907517561,67.20112981398657
88,103.2820171129217,70.69536348901578,78.23961115066324,67.45290734880876,61.87418964065432
89,105.52436658298546,70.03249786172573,78.83866184723756,60.8320784991961,59.5330601283776
90,108.34473903723091,68.62583941517688,81.80613212925766,58.672842757731985,56.1339545775954
91,106.34656696177392,67.62458518219081,78.0982912168148,58.6565826349422,59.89178004988978
92,109.87687324052851,67.92669489256198,78.32234418270298,57.270460047694776,60.65657287822256
93,108.52272742586231,66.98562530996207,78.47016154837581,57.22668087456048,65.33422837879529
94,103.58480715783742,67.88206142922738,74.37313125313133,57.75076157600797,63.233713618390816
95,99.16532362445349,70.13751925085332,70.17154115716353,54.37369418614614,61.533671473901194
96,97.63150315487619,72.16820731332268,70.57101358886042,53.91852684322324,62.80930985230078
97,94.12731509950451,68.20314468298872,66.7543591156958,53.23947318700923,58.89413027083776
98,98.6085623063545,69.07218150680433,64.2935280681085,52.47823121262096,58.518870998042615
99,98.9044057319073,68.51125534624316,61.749649169817,51.81383770997251,56.597462997816734
100,99.64216862707552,73.79644215042168,61.51639747895231,52.15646921798479,53.793598818742836
101,98.10824768499128,73.40919518163079,61.53994363188346,52.61054334597491,56.711088047068884
102,98.37292412741509,69.31132103409284,55.843839171309675,53.152136102529674,59.15255256253535
103,95.50741382632384,71.3517023230274,55.716373062669504,52.317525964365345,56.02410258109666
104,96.06000653818938,71.42389173417655,61.15669441112027,50.38772868670026,58.00005239560861
105,96.58644340068446,70.82611740743155,61.70894803212228,52.47933087508368,54.34738346431876
106,96.1880422485515,70.00395588886855,59.561504803887836,49.43975167701155,53.310503085628305
107,99.99347135319276,69.38537405446844,60.6736951039847,46.530734019034846,52.968407953936726
108,95.37249545587741,70.47127814189396,60.37808339956927,43.48971805890448,53.260088118051534
109,97.79603716002038,69.77973713195038,59.966298415420084,39.25743277943116,53.00344489460494
110,99.74251793127688,67.49331801770161,58.01434455453551,39.56356509276727,54.05335740049453
111,101.71380709324501,64.73515957914097,54.54695897896306,36.42771540418805,55.4035082215845
112,96.42327604243242,65.76576188267494,54.15285963995082,35.11031107087144,57.0209993097055
113,94.91420811086174,65.48672732710578,52.43416818696394,36.141061085289394,55.403436788902646
114,85.84722381352813,67.74975492431884,55.868732063598934,36.451719974824336,52.22203559776524
115,82.16705041823629,65.24324129429216,48.987854143170985,35.42049648577704,51.33197111674377
116,84.21592111031961,66.97366298359641,47.88665680468426,36.16354813429462,52.819468017975126
117,89.84312437465907,68.68225785696995,49.83478902872841,33.862587164712394,54.161779370221204
118,85.70970384083161,69.60126637013623,50.208401396249066,33.537214108585104,52.840923322125974
119,84.07140282269424,68.79031472982828,47.94110764615593,31.556105014346542,52.10389568540923
120,80.91411498172796,72.70872181863703,52.96623169586215,31.722949409171417,52.51292376402952
121,75.58335700001673,70.85010307443758,52.48845099537893,31.827064511560923,53.17428276848806
122,77.98625063350119,70.30049714364034,53.20532797571,32.424820591916166,52.67302905641841
123,77.72636632410288,70.81300595661779,53.982927039521186,33.391773755283246,51.202805207499615
124,78.02296173171156,70.59209078401132,54.39887481309282,33.54480818999649,50.217139384563055
125,79.3106587837169,70.38380952452452,55.21153284344942,32.84025280555074,50.32421514619491
126,80.01411671051638,69.85165969698413,55.3091788467631,33.23953373325458,50.07621505999186
127,80.47873113856956,68.58177752832279,54.04940850918023,33.601829155008765,49.79950273995613
128,79.41622288894435,69.33186976319095,55.347657166833514,34.6644705883627,51.44876024931587
129,78.58730096945887,69.8440850291487,56.48130250691765,35.21313371328665,51.92302996733754
130,80.0418018815261,68.20467524736691,55.8688283685565,35.08599812203033,52.61561373513505
131,79.55790474741715,68.63927234627272,56.06955740353369,35.04572812693444,53.826337075308686
132,80.18350310009276,69.83341161972928,57.469743882852335,35.71735764187475,53.89036776539774
133,79.55627366194736,70.18088297636962,57.92335626417346,35.79908586153882,54.50986140827467
134,80.4563200195152,69.55768581420139,57.92978729235662,36.57326978791593,54.6580045330914
135,80.53766702232454,70.76090486092554,56.371127661464605,35.593253113221174,54.77401883410805
136,80.44356061223375,70.26321893658616,55.94653682810352,36.13688978440929,54.21016368837166
137,81.27596015070255,70.22888713812094,55.88528479098005,36.55321872360549,55.206059654356146
138,80.19658519356815,71.89636495580841,56.56822511216311,37.00402983037312,56.58451367954636
139,81.18768625793125,71.12333538479751,57.30661511999368,37.35288499241347,57.3848313089405
140,79.58920951220328,71.50568085517489,58.09787893538499,37.791367144775904,57.43794270865535
141,78.83184885727626,72.25309201519448,58.3062328823161,36.32765548649638,57.26055276625464
142,78.06820631663881,73.00511419470789,58.32488455088571,36.10186410911635,58.6905155490529
143,77.65913889609348,71.21896464718851,58.751455774125816,36.40891052112291,59.21562558211629
144,77.74122491798974,69.58307469665378,59.10942706015405,36.70013000608252,59.27626517454829
145,75.66289276551092,68.96705711426083,58.645896425563436,36.3423276919038,58.797197139869944
146,77.88047541359418,67.97913271891554,57.34767380436925,35.98620626268109,58.736252493336416
147,76.91057882139518,68.03067957393965,56.95051056795195,36.12843845519656,59.416969843951826
148,79.89044926402154,66.85124607844877,56.7853285184938,36.71116949326766,59.15916246624004
149,80.24397233845653,66.25164377196818,57.42788715332758,36.79369587872338,59.23660509114687
150,80.82404409619414,65.72432112698479,57.68025511635375,36.84633890405172,58.42987001402904
151,80.53504685234252,66.4893195309924,55.765098988924855,37.050544416827115,57.00854904958949
152,81.94028805396002,67.79852689988647,56.86248552664973,37.34714778667264,56.52583666010535
153,81.75853966139952,69.19713852627018,56.85984394011496,37.757246523896065,57.0396923017679
154,83.87516981892497,67.79314987654374,56.815942529340575,37.704283792583006,57.08874092634768
155,83.04597875271153,69.06874946635952,57.48575003917698,39.17851895936588,57.65194995129075
156,84.56452082704078,68.85626232812722,57.31330504966168,39.54730769086245,57.57579665248978
157,82.33283198432636,69.82456222357696,57.11015104192442,40.40851528557848,58.50918676094546
158,82.6662602200285,69.67785007375879,57.75126123871017,40.82463969759192,60.0315330831401
159,83.88841927041473,70.48056284661216,57.366566238944024,40.79016105604468,60.47102518237014
160,81.89841649705127,70.26391456782679,57.20807962445849,40.981871480480926,60.17418964360094
161,80.49302238738001,71.09403766304838,55.90609263411572,40.94952147229466,58.565440371299886
162,81.23946993401292,72.76621191227044,55.25794589572186,41.006837416969404,56.2861719633081
163,82.30259331543839,73.82174730826006,55.127497510297275,40.51124310613127,56.54198226372835
164,82.98237458599513,75.73098995282285,55.59096527769622,41.31593114919679,56.49076103166124
165,83.3597228720186,76.00929815768454,55.45126613538347,41.32286328492008,56.970629044810295
166,83.6447688524371,75.7108688246855,55.85522903566184,41.12163036053904,57.75266083386243
167,84.78434588822726,76.93243756965396,54.943116055239656,40.70113577962513,56.386988634270736
168,83.56666338244801,76.4209432112019,53.72753702423425,40.49940692518191,54.87888645311604
169,84.74615005030797,77.33841488410427,54.272104313417636,40.85421740068143,53.30496721361059
170,84.97350670496385,77.20710593501478,53.60983176573869,41.61831863318682,54.88842338434855
171,86.41661978603244,76.50417997334158,53.22022479388584,41.30283007087411,55.58900050582791
172,87.35646896397631,77.02660786109418,52.697703024456004,42.764879839915956,55.669515307751276
173,90.03403602936201,76.8264334623391,53.87042162789833,41.983362327119266,56.32258846372832
174,90.79019229828997,78.23290160075818,54.069392771852876,42.51581459281784,56.91015060708426
175,91.24222423054832,80.7661203783365,54.64338685423116,42.113505586571996,56.873599075128276
176,88.86557597592278,82.51589893195695,55.86603286839763,41.27048629683682,56.89831778362884
177,86.98671361924333,83.27322454322092,55.434985904444986,41.526197964742664,56.807775926319174
178,85.3478522185441,82.95636726963095,54.913450209937125,42.20105805883721,55.95544306786577
179,87.38813453432952,83.26904200293772,55.608344999864215,42.10509248111357,57.05281256442199
180,88.42482117975692,84.6887388701292,56.573653516079695,40.82919463130397,57.055184856757315
181,89.86920399622723,86.70513243706957,56.544837121680466,40.886199059006664,57.42683596737104
182,90.45259943742997,86.65477984686521,58.38544158647027,41.04762479800635,55.82307523317685
183,91.07269779645655,85.07420849437213,57.11958829481091,41.31175875437698,55.30350451901666
184,88.80803211538829,86.163421213869,57.566582038843016,40.978156707464876,56.03944469266994
185,87.65800767267827,85.3043359832888,57.94094846733846,40.07264649528071,55.79337684501176
186,89.42245271345355,85.42493052306348,57.49300101262723,41.035164951729946,54.89623902292256
187,89.63224677590567,85.56213019678941,57.50487488292629,40.32353303306141,55.27343844860096
188,90.1241265092352,86.36469701960296,57.451259075159385,41.03446314169688,55.702458183831446
189,92.02058809957126,87.19500174878344,57.941561728474255,41.204516244905044,56.783351123357996
190,90.30724181993105,88.16977083476368,59.02666811654614,41.870769687360955,56.82245835138255
191,92.30393326901664,88.66760531462208,59.892764575605746,41.385908230969406,57.91859387741408
192,91.76397230338831,86.35212935466173,60.50901763003123,40.90182192580055,58.08141967172018
193,92.92279160719158,84.92587261895716,60.10439199941876,41.8815766869719,57.70026306142933
194,92.73347572327559,83.79602224401914,60.79215158840479,41.416669704738396,58.848091476911534
195,94.13434178836609,82.68029230474674,60.71778691812117,41.628455980642855,57.73346422368102
196,91.01403256670552,83.92883247133902,59.85524144031844,41.47215341388591,57.0553999235696
197,93.27235048592152,85.21806189665308,59.215324357277154,40.77761756824548,56.591006756641434
198,94.2159563210098,84.25058801119768,60.31533255923853,41.10210713480146,55.183487827380596
199,95.74323955566601,84.08876286670224,59.43962768720602,41.52122204747907,55.55196439494817
200,96.34005222726739,85.11696723473887,58.590831164231695,42.24966512320708,56.98964729564986
201,94.59504886705014,86.40612405412486,57.42037493230174,42.554734299674585,57.29251626192832
202,95.36123415906555,86.50571677390738,58.009185074909865,41.480702381876995,56.389054920884334
203,95.66157925619946,86.76740655951095,56.58096005876748,40.61073589886568,57.12420006912442
204,96.7693187131587,86.84728964163982,58.0479690957023,41.41991775275198,57.05422827401584
205,96.51924508675852,88.49348944475629,58.684254720796915,42.26845037755331,57.01467337347454
206,96.50518330828955,89.45609656388316,60.23419581680743,43.43271606600409,56.03369565580114
207,97.61024994387549,87.88136405672589,60.11524636880088,43.76187064910647,56.280054824707335
208,98.832067034302,86.983045976483,60.58606582302613,44.16511249385144,56.351502957200154
209,97.94473438585926,88.25928109358553,61.36704835950519,44.08883984725459,57.09947430558569
210,97.39935662322065,86.89775334178451,61.98759211198558,43.661951155331444,57.218036601616255
211,98.49370942501947,85.12983778023211,62.055346076144794,44.603181810696036,58.94847396324612
212,98.62375773330828,84.02606065170102,62.045876147492336,45.401633731506635,59.53577526029985
213,98.23335892834584,85.0058118803902,61.80340811880315,45.28442614119943,59.24481706696245
214,97.91840966392814,86.02899876532972,62.08443078658495,45.44152217293326,60.50073080363966
215,97.45764847747628,85.27076637566596,63.0289568830789,44.608781131931416,60.58197662540007
216,96.64845545544065,85.86261714849832,63.239423185941725,44.347675880984376,59.355418487467574
217,96.09832762979251,88.15020486488618,63.04304698170286,43.29872194658677,58.002988304769815
218,97.58764142098744,87.42235744624178,63.42155768874451,42.77255067945813,58.78481203994439
219,98.48389295414965,90.61996751502302,63.01067039979966,42.85235761702928,59.86760295358435
220,97.24058998562398,89.98589459390544,62.27822549538284,43.18495319230648,60.319283106037446
221,99.92071060424043,92.39758960431622,61.44858891714314,41.8245051933035,59.64308143635077
222,98.79338662592971,92.80620097654214,61.7669637762046,41.334104709089715,60.27345750774856
223,96.75984254462928,90.34667556944952,62.74885717958578,41.33858296027536,60.23549712148335
224,96.176835736136,91.75297502221026,61.130708696883616,41.52144151301394,60.71726702412198
225,94.6227935074077,90.91918208775539,61.12888506030468,41.20601547966578,60.689017200444
226,94.54689197315933,91.82252453415968,61.03857192690707,40.75452478488269,61.32895401144985
227,92.52251953356458,91.76520734665908,61.07362319255247,41.07872348122498,61.06006136715146
228,91.74823177579832,92.6464680464382,60.672950138952615,41.613762454895586,61.67028157205098
229,91.30409224399754,93.83217773379393,60.189323857065716,42.49631603130469,61.15598109159978
230,94.35377983714527,94.59324337415495,60.578337986517184,43.43500330328256,60.01228277988098
231,95.20071434072558,95.18931451173998,60.645130524819976,43.09099962093152,59.58881946282446
232,95.6178386220961,92.44843184600226,60.5146224695516,42.2507443282323,58.730399285365564
233,96.06154300854574,91.30308894311663,60.80207975192145,41.843781544646895,59.068630387456565
234,96.34378063817567,92.31139343975019,60.929947462562005,42.232679615942985,60.305616694531615
235,97.6993344443248,89.58308350338979,59.97773694503843,42.16849986730174,61.326587277892926
236,98.5094812268265,89.80274618577143,59.29783143397803,42.460080267731165,60.997483203579236
237,97.44960697823058,93.31856005370936,60.30592122896151,41.49542785944973,61.7730510621594
238,99.10616085167172,93.81419411012556,60.385944431149355,41.41512313117255,63.03510348361843
239,103.27783876017216,93.36838556392125,61.52315035246944,40.83572927534636,63.64387457773908
240,103.68660763580561,95.80760396876191,61.684272548600845,41.37735051092623,63.11408268520134
241,102.9685241632259,96.20411937365122,62.69107641095822,41.01282429148787,63.57590590651585
242,100.84282078771763,96.21527051120516,62.22928280591553,40.27482671810269,64.43389346818425
243,100.27697859300014,95.30992229310982,62.029795960947794,40.85345918831659,65.18594559902843
244,99.82142687899406,98.60935869881473,62.409057758912596,41.33224704566017,65.10619940726384
245,101.51769007889156,97.85463619679993,61.66540158327549,40.63391812696514,65.58308907043401
246,101.09729977621157,98.23724100426843,60.373538898455514,39.45522346387404,65.43358919920821
247,99.52526690732908,97.57564985684036,61.30836381664785,38.821038189832535,66.34811428120236
248,99.6105516351131,97.638364151,61.92922838492287,38.89068788108758,66.27817654506984
249,99.63086647374652,98.66103807684829,62.16932733853553,39.27024138106205,65.75397187847946
250,103.17492854448822,99.73882679181673,61.924850411317756,39.08748038279779,67.67269669853366
251,104.79480939243857,102.59413186254596,62.021753139056855,38.77978590803295,68.3762479874289
252,105.08527844074254,103.11837355873159,63.14180584326215,38.69270666055641,69.8271937903715
